fuente_pdf,pagina_aprox,sector,fondo_documental,unidad_productora,fraccion_documental,codigo_serie,serie_documental,tipo_documento,valor_serie,retencion_ag,retencion_ap,retencion_oaa,retencion_total,valoracion_decision,valoracion_destino,valoracion_momento,valoracion_justifica,hash_fila
anexo2_layout.txt,29,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),BIBL,BIBL/01,FORMULARIOS DE SERVICIO BIBLIOGRAFICO,FORMULARIOS DE SERVICIO BIBLIOGRAFICO,TEMPORAL,2,0,4,6,ELIMINACION,Archivo de Gestion/Periferico,Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,e2ae5befd1a4026eba9015148ee46b74bb97d1d46f241ac5e5a414a5e67d6811
anexo2_layout.txt,30,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),DENA,DENA/01,RESOLUCIONES,RESOLUCIONES,PERMANENTE,2,0,28,30,TRANSFERENCIA,Archivo Central,Conservar en Archivo Central de forma indefinida.,Conservacion permanente segun PCD,59b36e6926934af63f5fb24c82d537af0cb3a6a6851bb60da35554aed63f7b31
anexo2_layout.txt,30,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),DENA,DENA/02,CORRESPONDENCIA,CORRESPONDENCIA,TEMPORAL,2,0,6,8,ELIMINACION,Archivo de Gestion/Periferico,Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,fa1d1f36e5d5bae2ee92d48c6909c966f01c5a60c728ca94696b90c71b3ff451
anexo2_layout.txt,31,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),MOVI,MOVI/01,CORRESPONDENCIA,CORRESPONDENCIA,TEMPORAL,2,0,4,6,ELIMINACION,Archivo de Gestion/Periferico,Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,14d18bec004d5b550455562f23178e69e02ab056d43a312f507bb216791e55cb
anexo2_layout.txt,32,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),DEFN,DEFN/01,CORRESPONDENCIA,CORRESPONDENCIA,TEMPORAL,2,0,4,6,ELIMINACION,Archivo de Gestion/Periferico,Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,4dfdc845990a498d0c4ecd23985a932612f2a9a43bdd45a8b5098aba5a5dc872
anexo2_layout.txt,33,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),REIN,REIN/01,RESOLUCIONES,RESOLUCIONES,PERMANENTE,2,0,28,30,TRANSFERENCIA,Archivo Central,Conservar en Archivo Central de forma indefinida.,Conservacion permanente segun PCD,c919a32a2a740539498d29fe2b64e1de95e1412d271b895a640dca576ff08146
anexo2_layout.txt,33,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),REIN,REIN/02,CORRESPONDENCIA,CORRESPONDENCIA,TEMPORAL,2,0,8,10,ELIMINACION,Archivo Central (opcional/intermedio),Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,90ec382bae21bb6a0dfa59fac978c029e085548cfa216eb58f15182de8972c6e
anexo2_layout.txt,34,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),APOC,APOC/01,CORRESPONDENCIA,CORRESPONDENCIA,TEMPORAL,2,0,8,10,ELIMINACION,Archivo Central (opcional/intermedio),Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,43f8cfe7e5a770180f07833cd4f10d56f9f20b11b2034657cc63bc5a1eb20aa1
anexo2_layout.txt,35,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),MAIM,MAIM/01,CORRESPONDENCIA,CORRESPONDENCIA,TEMPORAL,2,0,4,6,ELIMINACION,Archivo de Gestion/Periferico,Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,082c72f19ef6b079974a2a7ad9a04413c95a0489edd8cbbcbe72d512c73d97b7
anexo2_layout.txt,36,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),PRCO,PRCO/01,REGISTROS AUDIOVISUALES Y FOTOGRÁFICOS,REGISTROS AUDIOVISUALES Y FOTOGRÁFICOS,PERMANENTE,10,0,20,30,TRANSFERENCIA,Archivo Central,Conservar en Archivo Central de forma indefinida.,Conservacion permanente segun PCD,1c3e4cf23f150fc3c85988807b79e6782c7596b0efa83bd69ef0f1992b4fa170
anexo2_layout.txt,36,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),PRCO,PRCO/02,INFORMES DE MONITOREO,INFORMES DE MONITOREO,TEMPORAL,2,0,8,10,ELIMINACION,Archivo Central (opcional/intermedio),Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,f293da8bd2656f49664ff8051f1853e3c270518d163d2f08c4f8947b835c71b1
anexo2_layout.txt,36,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),PRCO,PRCO/03,CORRESPONDENCIA,CORRESPONDENCIA,TEMPORAL,2,0,4,6,ELIMINACION,Archivo de Gestion/Periferico,Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,9175ff30d554d3fbdd319cba0445e78129a39531ad9926c67ac00f8cf360db21
anexo2_layout.txt,37,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),APVO,APVO/01,CORRESPONDENCIA,CORRESPONDENCIA,TEMPORAL,2,0,4,6,ELIMINACION,Archivo de Gestion/Periferico,Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,59e3bf932376bebe97cd056c4d6fe2b85241c65a08b6c67f1be3f4e9ebaa5716
anexo2_layout.txt,38,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),COVO,COVO/01,ACTAS DE SESIONES,ACTAS DE SESIONES,PERMANENTE,10,0,20,30,TRANSFERENCIA,Archivo Central,Conservar en Archivo Central de forma indefinida.,Conservacion permanente segun PCD,1c52bd50bf25605d2470271a2fa9b218018bfb406a4af25f1f9cccfcfebd1346
anexo2_layout.txt,38,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),COVO,COVO/02,CORRESPONDENCIA,CORRESPONDENCIA,TEMPORAL,2,0,8,10,ELIMINACION,Archivo Central (opcional/intermedio),Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,48bc5e77de527a496a4130f4f521a68861ff30a07beec2b46ca8c74cf4da6753
anexo2_layout.txt,39,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),DEAS,DEAS/01,RESOLUCIONES,RESOLUCIONES,PERMANENTE,5,0,25,30,TRANSFERENCIA,Archivo Central,Conservar en Archivo Central de forma indefinida.,Conservacion permanente segun PCD,57786f4f9ee5a80a6fc4fe35dca8de7817e72fa7c25d03b82e48e5369ecb5393
anexo2_layout.txt,39,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),DEAS,DEAS/02,EXPEDIENTES DEFENSORIALES,EXPEDIENTES DEFENSORIALES,TEMPORAL,10,0,5,15,ELIMINACION,Archivo Central (opcional/intermedio),Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,91fff10922595aa045cd22ab72504a51814c747b32ecb14d3a23e8f676c7e256
anexo2_layout.txt,39,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),DEAS,DEAS/03,EXPEDIENTES DE QUEJAS Y RECLAMOS,EXPEDIENTES DE QUEJAS Y RECLAMOS,TEMPORAL,5,0,5,10,ELIMINACION,Archivo Central (opcional/intermedio),Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,d55b52a792640531507f8aca7eea373c68e09f5dbc3637bc6185af0a26c41fa1
anexo2_layout.txt,39,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),DEAS,DEAS/04,CORRESPONDENCIA,CORRESPONDENCIA,TEMPORAL,2,0,8,10,ELIMINACION,Archivo Central (opcional/intermedio),Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,1579ec1ba3fd9c9e269e0a6c7b4b19b6b7f5e568dc74390d7c4e849c147561ef
anexo2_layout.txt,39,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),DEAS,DEAS/05,LIBROS DE RECLAMACIONES,LIBROS DE RECLAMACIONES,TEMPORAL,3,0,5,8,ELIMINACION,Archivo de Gestion/Periferico,Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,5ddbe1d893a9fbe13ff203d2d25c45d369dd65f969a6fbc7fc508f06fc2ab463
anexo2_layout.txt,40,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),APTE,APTE/01,CORRESPONDENCIA,CORRESPONDENCIA,TEMPORAL,2,0,4,6,ELIMINACION,Archivo de Gestion/Periferico,Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,c9589794d42cf9104904b0f21ac781a0067fc01b1e23a90b37f1d7afe92620bb
anexo2_layout.txt,41,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),UADM,UADM/01,CORRESPONDENCIA,CORRESPONDENCIA,TEMPORAL,2,0,4,6,ELIMINACION,Archivo de Gestion/Periferico,Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,8682b98311255bf7363e621f3c5dc8ce2ba8272c872645fcf143a0d1fba66188
anexo2_layout.txt,42,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),CSPA,CSPA/01,CORRESPONDENCIA,CORRESPONDENCIA,TEMPORAL,2,0,4,6,ELIMINACION,Archivo de Gestion/Periferico,Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,7697c1917102644b5cdf8b612deac2e6fae0f2c7668af283f8bb3a964d3bc662
anexo2_layout.txt,43,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),CALI,CALI/01,EXPEDIENTES DE AUDITORIAS DE CASO,EXPEDIENTES DE AUDITORIAS DE CASO,TEMPORAL,2,0,8,10,ELIMINACION,Archivo Central (opcional/intermedio),Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,f04f5bb3e2a20ad5da40901025fd2ddc9a6b3918ececc98c1aaebf866ee65cdf
anexo2_layout.txt,43,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),CALI,CALI/02,EXPEDIENTES DE INDICADORES DE CALIDAD,EXPEDIENTES DE INDICADORES DE CALIDAD,TEMPORAL,2,0,8,10,ELIMINACION,Archivo Central (opcional/intermedio),Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,c65e9e81db7e4b35319196d9bc4fce03d634668518eb059196ba17ea11c9205a
anexo2_layout.txt,43,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),CALI,CALI/03,CORRESPONDENCIA,CORRESPONDENCIA,TEMPORAL,2,0,4,6,ELIMINACION,Archivo de Gestion/Periferico,Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,6911c283e5eaef538059478d2edbd1dbf564574dbe696407b7df8056ad755b3a
anexo2_layout.txt,44,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),SEPA,SEPA/01,EXPEDIENTES DE INDICADORES DE SEGURIDAD,EXPEDIENTES DE INDICADORES DE SEGURIDAD,TEMPORAL,2,0,8,10,ELIMINACION,Archivo Central (opcional/intermedio),Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,d3c15e48750ee38e61a7c3a8c8c9c2b50e81f163920c8e383acfdf7876db9d00
anexo2_layout.txt,44,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),SEPA,SEPA/02,CORRESPONDENCIA,CORRESPONDENCIA,TEMPORAL,2,0,4,6,ELIMINACION,Archivo de Gestion/Periferico,Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,924d06b24aabb23921698ad9daf5447d95aac3ff915024708714c8f66dd5b1ed
anexo2_layout.txt,45,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),ATEA,ATEA/01,CORRESPONDENCIA,CORRESPONDENCIA,TEMPORAL,2,0,4,6,ELIMINACION,Archivo de Gestion/Periferico,Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,cd5db67d4d989fc0d09e7ddc2d0c3e42aaa6c3fd2665fba1d56548b7c3fa2797
anexo2_layout.txt,46,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),SMGD,SMGD/01,CORRESPONDENCIA,CORRESPONDENCIA,TEMPORAL,2,0,4,6,ELIMINACION,Archivo de Gestion/Periferico,Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,ec7d306a785b980d0a909fb06540dea8164da220c30042c39c699a41b53962c0
anexo2_layout.txt,47,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),COTE,COTE/01,CORRESPONDENCIA,CORRESPONDENCIA,TEMPORAL,2,0,6,8,ELIMINACION,Archivo de Gestion/Periferico,Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,5e2f40f2c647848b794cc226bf4ef3cd3864fb1cff063ceac7080761124a7903
anexo2_layout.txt,48,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),GEGE,GEGE/01,RESOLUCIONES,RESOLUCIONES,PERMANENTE,2,0,28,30,TRANSFERENCIA,Archivo Central,Conservar en Archivo Central de forma indefinida.,Conservacion permanente segun PCD,3d4bc679992780dcf3a930f8cf07b1da0186f50a98b9fb5d5a4ca4b4b8e8bf27
anexo2_layout.txt,48,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),GEGE,GEGE/02,CORRESPONDENCIA,CORRESPONDENCIA,TEMPORAL,2,0,6,8,ELIMINACION,Archivo de Gestion/Periferico,Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,04f7043685051eeba534e32aa05e49c71c67995df29d85b7149a0a88299db52a
anexo2_layout.txt,49,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),ASJU,ASJU/01,RESOLUCIONES,RESOLUCIONES,PERMANENTE,2,3,25,30,TRANSFERENCIA,Archivo Central,Conservar en Archivo Central de forma indefinida.,Conservacion permanente segun PCD,02bfe3fa0e926829dda56650a2ad3593142ce18edff5d50db056cef3870af538
anexo2_layout.txt,49,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),ASJU,ASJU/02,INFORMES LEGALES,INFORMES LEGALES,TEMPORAL,2,3,5,10,ELIMINACION,Archivo Central (opcional/intermedio),Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,b3a6b9d295fee56dfeaf8528ff7f1937e4bdb1a1b7f1334050cc626aa7bcc917
anexo2_layout.txt,49,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),ASJU,ASJU/03,CORRESPONDENCIA,CORRESPONDENCIA,TEMPORAL,2,3,5,10,ELIMINACION,Archivo Central (opcional/intermedio),Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,a07d204b8545ec6530b3260bd6e7a977ad9e77483cc736573c7497dbc062c3ec
anexo2_layout.txt,50,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),ACGE,ACGE/01,CORRESPONDENCIA,CORRESPONDENCIA,TEMPORAL,2,3,3,8,ELIMINACION,Archivo de Gestion/Periferico,Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,30fe282087141e23ca1b54bf856d155e38b4eb7bb006f72c078ad006dd82da48
anexo2_layout.txt,51,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),ASAD,ASAD/01,EXPEDIENTES DE CONSULTAS ADMINISTRATIVAS,EXPEDIENTES DE CONSULTAS ADMINISTRATIVAS,TEMPORAL,2,3,5,10,ELIMINACION,Archivo Central (opcional/intermedio),Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,a8e8979c98eb342542a775454f59cb7a885c619af378525709bc9a25f1194df1
anexo2_layout.txt,51,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),ASAD,ASAD/02,INFORMES LEGALES,INFORMES LEGALES,TEMPORAL,2,3,5,10,ELIMINACION,Archivo Central (opcional/intermedio),Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,19200431e1cc52872087715638f06ddedc04abfe218ee1c2af1c6344b354aef2
anexo2_layout.txt,51,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),ASAD,ASAD/03,CORRESPONDENCIA,CORRESPONDENCIA,TEMPORAL,2,3,3,8,ELIMINACION,Archivo de Gestion/Periferico,Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,dd8b865a19bae7b044698066499cd9c3b8e95785ab28f8b638db8222123c6309
anexo2_layout.txt,52,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),COES,COES/01,CORRESPONDENCIA,CORRESPONDENCIA,TEMPORAL,2,3,3,8,ELIMINACION,Archivo de Gestion/Periferico,Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,c05e23e9aa2adc8749cde02802a3fd29ceadb188e9e8b91aad26b7004340747c
anexo2_layout.txt,53,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),PRNI,PRNI/01,CORRESPONDENCIA,CORRESPONDENCIA,TEMPORAL,2,3,3,8,ELIMINACION,Archivo de Gestion/Periferico,Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,2a14225d84fcdf87a50c84653027a8e129b7b72c5494c5e2f491a30c0376be65
anexo2_layout.txt,54,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),ASUJ,ASUJ/01,EXPEDIENTES PROCESOS JUDICIALES,EXPEDIENTES PROCESOS JUDICIALES,TEMPORAL,2,3,10,15,ELIMINACION,Archivo Central (opcional/intermedio),Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,0d9eb7d79b784065273c75693de34872825d59c9a67d63ee82de99dec88eea3d
anexo2_layout.txt,54,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),ASUJ,ASUJ/02,EXPEDIENTES PROCESOS EXTRAJUDICIALES,EXPEDIENTES PROCESOS EXTRAJUDICIALES,TEMPORAL,2,3,10,15,ELIMINACION,Archivo Central (opcional/intermedio),Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,6aee257bc2e4192609b560c60a110d0d04e04ebfcfa9b290e587771edb25305a
anexo2_layout.txt,54,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),ASUJ,ASUJ/03,INFORMES LEGALES,INFORMES LEGALES,TEMPORAL,2,3,5,10,ELIMINACION,Archivo Central (opcional/intermedio),Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,1b5f229626195698b5164ab8f7a857d88502354c63d96e989460db715be64186
anexo2_layout.txt,54,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),ASUJ,ASUJ/04,CORRESPONDENCIA,CORRESPONDENCIA,TEMPORAL,2,3,5,10,ELIMINACION,Archivo Central (opcional/intermedio),Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,4bdd8a1d0de0d285a24ab35dd72a06cba41dc0cbe7d65b68b8341c0ca93847b5
anexo2_layout.txt,55,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),DCCI,DCCI/01,CORRESPONDENCIA,CORRESPONDENCIA,TEMPORAL,2,3,5,10,ELIMINACION,Archivo Central (opcional/intermedio),Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,fb5cb004b7e089157b217cca53f7097b60ba6bc661943d7f186cb3de6ffb1556
anexo2_layout.txt,56,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),DPPD,DPPD/01,CORRESPONDENCIA,CORRESPONDENCIA,TEMPORAL,2,3,5,10,ELIMINACION,Archivo Central (opcional/intermedio),Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,dffbe4e3a9511c0638be62134cf4c310048bdbc2fd831e7b2d574140104775ad
anexo2_layout.txt,57,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),PLDE,PLDE/01,RESOLUCIONES,RESOLUCIONES,PERMANENTE,2,0,28,30,TRANSFERENCIA,Archivo Central,Conservar en Archivo Central de forma indefinida.,Conservacion permanente segun PCD,2e9241da4b817ca30259b258b7fcc629336cabd76e8bb96ef457f83466936c9e
anexo2_layout.txt,57,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),PLDE,PLDE/02,CORRESPONDENCIA,CORRESPONDENCIA,TEMPORAL,2,0,8,10,ELIMINACION,Archivo Central (opcional/intermedio),Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,463e06ee64d5aeec42eb6eded4f551c862482b2b0326e1a2e2e833359213c70b
anexo2_layout.txt,58,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),APCO,APCO/01,CORRESPONDENCIA,CORRESPONDENCIA,TEMPORAL,2,0,6,8,ELIMINACION,Archivo de Gestion/Periferico,Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,ee06dc4d099b1243c000208b0c3db321d1001ba702066139633043f2071c595e
anexo2_layout.txt,59,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),PEIN,PEIN/01,CORRESPONDENCIA,CORRESPONDENCIA,TEMPORAL,2,0,8,10,ELIMINACION,Archivo Central (opcional/intermedio),Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,da7c11e3208259b98d9236898171b415eb8e2823b26a689e2a85024e48404080
anexo2_layout.txt,60,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),CONI,CONI/01,EXPEDIENTES DE ESTUDIOS DE PREINVERSION,EXPEDIENTES DE ESTUDIOS DE PREINVERSION,PERMANENTE,10,0,20,30,TRANSFERENCIA,Archivo Central,Conservar en Archivo Central de forma indefinida.,Conservacion permanente segun PCD,b2cbc74e42dd0a643c6306dd82a4d6530827eab611b63a42426d8ca8d936ce60
anexo2_layout.txt,60,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),CONI,CONI/02,PLANES DE INVERSIONES,PLANES DE INVERSIONES,TEMPORAL,2,0,8,10,ELIMINACION,Archivo Central (opcional/intermedio),Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,80c1e40abc269f7b47a1dd11d08e643571e240ac5ec55c2b513ebf212715919e
anexo2_layout.txt,60,2. Nombre de la entidad:,SEGURO SOCIAL DE SALUD (EsSalud),SEGURO SOCIAL DE SALUD (EsSalud),CONI,CONI/03,CORRESPONDENCIA,CORRESPONDENCIA,TEMPORAL,2,0,6,8,ELIMINACION,Archivo de Gestion/Periferico,Ejecutar eliminacion documental conforme PCD/AGN.,Agotado el valor primario y vencidos plazos reglados en AG/AP/OAA.,9c7d3841291408102d103cc1fb1672201cd150d8a746eb5d20d7a4d80be9916b
